Company,TypeName,Ram,Weight,Touchscreen,Ips,ppi,Cpu_name,HDD,SSD,Hybrid,Flash_Storage,Gpu_brand,os,Price
Dell,Notebook,24,2.15,0,0,169.45,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,164591.9
Asus,Notebook,4,2.63,0,0,101.76,Intel Core i7,0.0,512.0,0.0,0.0,Intel,Windows,99554.51
Dell,Gaming,8,3.93,0,1,143.05,Intel Core i5,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,86959.63
HP,Notebook,16,1.64,0,0,189.91,AMD Processor,0.0,1000.0,0.0,0.0,Nvidia,Windows,185174.66
Asus,Gaming,6,4.53,0,0,127.41,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,92388.05
MSI,Notebook,4,1.45,0,0,158.48,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,51535.38
Lenovo,Notebook,16,2.62,0,1,146.86,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,74541.26
Lenovo,Gaming,8,2.71,0,0,100.45,Other Intel Processor,500.0,0.0,0.0,0.0,AMD,Windows,63623.5
Asus,Notebook,16,1.81,1,1,208.57,Other Intel Processor,1000.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,115672.08
Lenovo,Gaming,8,3.78,0,1,218.11,Intel Core i7,1000.0,128.0,0.0,0.0,Nvidia,Windows,123539.66
Lenovo,Notebook,4,1.28,0,0,104.47,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,65313.81
Samsung,Ultrabook,8,1.41,0,0,111.14,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Windows,78027.36
HP,Notebook,24,1.21,0,1,157.35,Other Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,132409.63
HP,2 in 1 Convertible,8,1.96,1,1,268.45,Intel Core i3,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,101389.61
MSI,Ultrabook,8,1.09,0,0,125.37,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,56989.66
Dell,Gaming,8,3.73,0,0,165.63,Other Intel Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,86527.32
LG,2 in 1 Convertible,16,2.17,0,0,90.58,AMD Processor,1000.0,128.0,0.0,0.0,Intel,Mac,74041.51
HP,Notebook,4,2.67,0,0,183.58,Other Intel Processor,0.0,1000.0,0.0,0.0,Nvidia,Mac,151226.01
HP,Gaming,8,3.42,0,0,183.58,Other Intel Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,98161.57
Asus,Gaming,12,3.45,0,1,189.91,Intel Core i3,0.0,512.0,0.0,0.0,Nvidia,Windows,144064.83
Acer,Notebook,6,1.24,0,0,138.68,AMD Processor,500.0,0.0,0.0,0.0,AMD,Windows,63967.03
MSI,Ultrabook,8,1.57,0,0,137.68,Intel Core i7,1000.0,128.0,0.0,0.0,Intel,Windows,90817.08
Lenovo,Notebook,4,2.14,0,1,194.95,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,95074.89
Dell,Notebook,4,2.68,0,1,358.2,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,106336.59
HP,Notebook,32,2.34,0,0,97.94,Other Processor,500.0,0.0,0.0,0.0,Intel,Windows,112572.41
Mediacom,Netbook,32,1.25,0,0,157.35,Intel Core i5,0.0,512.0,0.0,0.0,Intel,Windows,172594.05
Apple,Ultrabook,8,1.34,0,0,100.45,Other Intel Processor,2000.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,58485.46
HP,Ultrabook,4,1.49,1,1,216.91,Intel Core i7,500.0,0.0,0.0,0.0,Intel,Windows,90483.77
MSI,Notebook,8,1.58,0,0,157.35,Intel Core i7,0.0,128.0,0.0,0.0,AMD,Others/No OS/Linux,101083.52
HP,2 in 1 Convertible,8,1.76,0,0,137.68,Intel Core i5,0.0,0.0,0.0,32.0,Nvidia,Windows,91518.84
Microsoft,Notebook,32,1.4,0,0,137.68,Other Processor,0.0,512.0,0.0,0.0,AMD,Windows,171432.35
Acer,2 in 1 Convertible,8,2.52,0,0,119.72,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,117673.79
HP,Notebook,8,1.55,0,0,119.72,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,50407.03
Acer,Ultrabook,12,1.51,1,1,260.39,Other Intel Processor,1000.0,0.0,0.0,0.0,AMD,Windows,99921.47
Asus,Workstation,8,3.71,0,0,146.86,AMD Processor,0.0,1000.0,0.0,0.0,Intel,Windows,130188.69
HP,Notebook,16,2.16,0,0,90.58,Intel Core i7,1000.0,0.0,0.0,0.0,Intel,Windows,87333.71
Apple,Workstation,8,4.19,0,0,189.91,Other Intel Processor,0.0,1000.0,0.0,0.0,Intel,Windows,137876.61
Dell,Notebook,4,1.95,0,0,135.09,Other Processor,1000.0,0.0,0.0,0.0,Intel,Windows,42298.7
Dell,Ultrabook,4,1.17,0,1,218.11,AMD Processor,0.0,256.0,0.0,0.0,Intel,Windows,77943.39
Google,Ultrabook,8,0.97,1,0,183.58,Intel Core i7,0.0,128.0,0.0,0.0,Intel,Windows,86831.53
Samsung,Netbook,16,1.18,0,0,169.45,Other Processor,0.0,1000.0,0.0,0.0,Nvidia,Windows,185220.47
Microsoft,Gaming,12,4.0,0,0,107.99,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,124924.83
Dell,Notebook,8,2.8,0,0,106.11,Intel Core i5,0.0,128.0,0.0,0.0,Intel,Mac,66087.76
HP,Ultrabook,12,1.07,0,1,183.58,Other Processor,0.0,256.0,0.0,0.0,Intel,Windows,98735.83
Dell,Gaming,12,4.6,0,0,137.68,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,132569.45
Dell,Workstation,8,3.87,0,0,111.94,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Mac,107485.0
Xiaomi,Workstation,8,2.94,0,0,168.13,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,80421.98
Xiaomi,Notebook,8,1.94,0,1,159.63,AMD Processor,1000.0,256.0,0.0,0.0,Nvidia,Windows,104849.89
HP,Ultrabook,8,1.54,0,0,137.68,AMD Processor,0.0,0.0,1000.0,0.0,Intel,Windows,50282.08
Acer,Workstation,4,3.74,0,0,194.95,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,99281.37
Lenovo,Ultrabook,8,1.17,0,0,97.94,Other Intel Processor,0.0,128.0,0.0,0.0,AMD,Windows,69853.67
Acer,Ultrabook,16,1.31,0,0,100.45,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,114901.43
HP,Notebook,4,1.52,0,0,92.18,Intel Core i3,0.0,0.0,0.0,32.0,Nvidia,Windows,54522.29
HP,2 in 1 Convertible,4,1.35,0,0,181.76,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,99118.29
HP,Gaming,32,2.46,0,0,137.68,Intel Core i5,1000.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,155105.31
MSI,Notebook,2,1.87,0,0,111.94,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,102822.46
Dell,2 in 1 Convertible,4,1.92,0,0,111.94,AMD Processor,0.0,128.0,0.0,0.0,AMD,Windows,63139.68
LG,Notebook,4,1.68,0,0,104.47,Intel Core i7,2000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,96659.69
Apple,Gaming,4,2.01,0,0,143.05,Other Processor,1000.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,61091.9
Lenovo,Workstation,4,4.26,1,1,169.45,AMD Processor,0.0,0.0,0.0,64.0,Intel,Windows,39976.44
Huawei,Ultrabook,12,1.12,0,0,169.45,Other Processor,500.0,0.0,0.0,0.0,AMD,Windows,81133.25
MSI,Workstation,8,2.9,0,1,137.68,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Mac,112104.16
Asus,Ultrabook,8,1.15,0,0,125.37,Intel Core i5,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,71089.13
Dell,Ultrabook,4,1.54,0,1,190.73,AMD Processor,0.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,66635.9
HP,Notebook,16,2.38,0,1,129.58,Intel Core i5,32.0,0.0,0.0,0.0,Intel,Windows,84775.42
HP,2 in 1 Convertible,4,1.47,0,0,169.45,AMD Processor,1000.0,128.0,0.0,0.0,AMD,Mac,75139.61
Dell,Notebook,32,2.32,0,0,129.58,Intel Core i7,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,129361.87
Asus,Notebook,8,1.73,0,0,117.83,Intel Core i5,1000.0,0.0,0.0,0.0,Nvidia,Windows,91791.39
Acer,Ultrabook,8,1.53,0,0,156.23,Other Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,85744.95
HP,Notebook,4,2.6,0,0,99.77,Intel Core i3,0.0,128.0,0.0,0.0,Nvidia,Windows,79913.45
Lenovo,Workstation,4,3.34,0,0,117.83,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,91837.9
LG,2 in 1 Convertible,4,1.94,0,0,189.91,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,88051.28
Dell,2 in 1 Convertible,4,1.55,0,0,194.95,Other Intel Processor,1000.0,0.0,0.0,0.0,AMD,Mac,61299.18
Asus,Ultrabook,2,1.56,0,1,218.11,AMD Processor,0.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,63725.33
Dell,Gaming,4,4.38,0,0,146.86,Intel Core i3,32.0,0.0,0.0,0.0,Nvidia,Mac,59461.82
Asus,Notebook,12,1.94,1,1,129.58,AMD Processor,0.0,256.0,0.0,0.0,AMD,Windows,99616.03
Dell,Notebook,8,2.41,0,0,156.23,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Mac,81291.19
HP,Ultrabook,16,1.12,0,0,125.37,AMD Processor,1000.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,118783.96
Google,Ultrabook,4,1.14,0,1,141.21,AMD Processor,32.0,0.0,0.0,0.0,Nvidia,Windows,75630.97
HP,Gaming,16,3.95,0,1,169.45,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,102271.9
Dell,Ultrabook,2,1.14,0,0,127.41,AMD Processor,32.0,0.0,0.0,0.0,Nvidia,Windows,69818.35
HP,Ultrabook,2,1.23,0,1,331.26,Other Processor,0.0,0.0,0.0,32.0,Nvidia,Windows,92522.24
Apple,2 in 1 Convertible,32,2.36,0,0,163.18,Intel Core i3,0.0,256.0,0.0,0.0,AMD,Others/No OS/Linux,147655.1
HP,Gaming,4,2.06,0,1,127.34,Other Intel Processor,0.0,0.0,0.0,32.0,Intel,Windows,45581.33
Acer,Notebook,12,1.45,1,1,137.68,Other Intel Processor,1000.0,256.0,0.0,0.0,Intel,Windows,97327.55
Lenovo,Ultrabook,8,1.03,0,0,90.58,Intel Core i3,0.0,256.0,0.0,0.0,Nvidia,Windows,99445.09
Acer,Notebook,8,1.61,0,0,218.11,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,126187.55
HP,Workstation,8,3.82,0,1,189.91,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,86678.62
HP,Gaming,8,4.1,0,0,127.41,Other Processor,500.0,0.0,0.0,0.0,AMD,Windows,60670.57
Lenovo,Ultrabook,16,1.51,0,1,194.95,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Windows,130114.65
Chuwi,Gaming,4,4.25,0,1,239.45,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,89627.71
MSI,Notebook,16,2.33,1,1,129.58,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Windows,81838.5
Lenovo,Notebook,2,1.76,0,0,183.58,AMD Processor,0.0,128.0,0.0,0.0,AMD,Windows,69881.55
Acer,Notebook,4,1.72,0,0,179.1,AMD Processor,0.0,128.0,0.0,0.0,AMD,Windows,71324.81
Acer,Notebook,8,1.31,0,0,218.11,Other Intel Processor,0.0,1000.0,0.0,0.0,Nvidia,Windows,170831.15
Lenovo,Notebook,32,1.76,0,0,165.63,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,167850.09
HP,2 in 1 Convertible,16,2.7,0,0,194.95,Other Processor,1000.0,0.0,0.0,0.0,AMD,Windows,92007.14
Chuwi,Gaming,8,2.96,0,0,138.03,Intel Core i7,500.0,0.0,0.0,0.0,Intel,Windows,76555.92
Dell,Ultrabook,4,0.99,0,0,143.05,Intel Core i7,0.0,512.0,0.0,0.0,Nvidia,Mac,131619.89
Lenovo,Gaming,12,4.22,0,0,130.59,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,89777.61
Acer,Gaming,8,3.14,0,0,158.25,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Windows,73416.21
Mediacom,2 in 1 Convertible,8,2.17,0,0,169.45,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,56209.91
Asus,2 in 1 Convertible,4,1.3,0,0,127.41,Other Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,78557.8
Dell,Notebook,4,2.63,0,1,158.48,AMD Processor,32.0,0.0,0.0,0.0,Nvidia,Windows,82565.34
Dell,Notebook,8,2.66,0,1,238.8,Other Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,140587.08
LG,Ultrabook,2,1.49,0,0,183.58,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,87606.59
Lenovo,Notebook,4,2.71,0,1,267.16,Intel Core i5,0.0,256.0,0.0,0.0,AMD,Windows,110009.85
Toshiba,Notebook,16,2.31,0,0,104.47,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,116149.69
Acer,Notebook,4,1.4,0,1,165.63,Intel Core i3,1000.0,0.0,0.0,0.0,Nvidia,Windows,80462.18
Lenovo,Notebook,8,2.48,0,0,194.95,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,103305.74
Microsoft,Ultrabook,16,1.48,0,0,176.23,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,115327.24
Apple,Gaming,16,4.05,0,0,112.74,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,118037.66
LG,2 in 1 Convertible,8,1.63,0,0,158.48,Intel Core i3,0.0,512.0,0.0,0.0,AMD,Windows,114367.02
Acer,Notebook,4,1.61,1,1,194.95,Other Processor,0.0,256.0,0.0,0.0,AMD,Windows,90566.77
Microsoft,2 in 1 Convertible,64,1.34,0,0,101.76,Intel Core i5,500.0,0.0,0.0,0.0,AMD,Others/No OS/Linux,209620.25
Apple,Notebook,8,1.33,0,1,169.78,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,100286.24
Microsoft,Gaming,16,3.53,1,0,183.58,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Windows,88505.63
Asus,2 in 1 Convertible,4,1.28,1,0,129.58,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,68050.33
Huawei,Notebook,24,2.31,0,1,158.48,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,115226.7
Lenovo,Notebook,16,1.34,0,1,156.23,Intel Core i3,1000.0,0.0,0.0,0.0,AMD,Windows,90654.92
Apple,Ultrabook,4,1.39,0,0,138.03,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,84550.04
MSI,Ultrabook,8,1.24,0,0,117.83,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,77358.9
MSI,2 in 1 Convertible,8,1.96,0,0,117.68,Other Intel Processor,0.0,0.0,0.0,32.0,Intel,Windows,51422.7
Asus,Gaming,8,2.59,0,1,225.94,Other Intel Processor,0.0,128.0,0.0,0.0,AMD,Windows,86496.56
HP,Notebook,6,2.7,0,0,183.58,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,71831.94
HP,Gaming,16,4.65,0,1,141.21,Intel Core i7,0.0,128.0,0.0,0.0,Nvidia,Windows,133168.92
Acer,Notebook,4,1.35,0,0,179.1,Intel Core i3,500.0,0.0,0.0,0.0,AMD,Mac,62644.37
Dell,Notebook,8,1.33,1,0,129.58,AMD Processor,2000.0,0.0,0.0,0.0,Intel,Windows,66330.64
Dell,Ultrabook,2,1.22,0,1,189.91,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,90355.03
HP,Ultrabook,8,0.95,0,1,127.34,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,89526.36
HP,Notebook,4,1.68,1,1,176.23,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Windows,60088.78
MSI,Notebook,16,2.57,0,0,99.77,Other Intel Processor,0.0,0.0,0.0,32.0,Intel,Others/No OS/Linux,72754.8
HP,Notebook,4,1.99,0,0,111.94,Other Intel Processor,1000.0,128.0,0.0,0.0,Intel,Windows,48323.51
MSI,Notebook,2,2.67,1,0,129.58,AMD Processor,0.0,256.0,0.0,0.0,AMD,Windows,65590.81
Dell,Gaming,4,3.36,0,1,156.23,Other Processor,1000.0,512.0,0.0,0.0,Intel,Windows,96437.05
Asus,Ultrabook,8,1.36,0,1,156.23,Intel Core i3,0.0,128.0,0.0,0.0,Intel,Windows,73509.65
Dell,2 in 1 Convertible,8,2.67,0,0,85.17,Intel Core i7,2000.0,0.0,0.0,0.0,Nvidia,Mac,92040.14
Asus,Netbook,8,1.17,0,1,290.81,Intel Core i3,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,100378.88
MSI,Notebook,32,2.45,0,1,183.58,Other Processor,1000.0,0.0,0.0,0.0,AMD,Others/No OS/Linux,141206.77
Chuwi,Notebook,4,2.24,0,0,179.1,Other Processor,1000.0,256.0,0.0,0.0,Intel,Windows,65784.94
Huawei,Gaming,16,3.35,0,0,189.91,Other Intel Processor,1000.0,128.0,0.0,0.0,AMD,Windows,109892.56
Acer,Netbook,16,1.19,0,1,141.21,AMD Processor,0.0,0.0,1000.0,0.0,AMD,Windows,85252.1
HP,Notebook,32,1.71,0,0,183.58,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,149511.56
Chuwi,Notebook,8,2.51,0,1,127.34,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,81127.71
Asus,Gaming,16,4.46,0,0,125.37,Other Intel Processor,0.0,256.0,0.0,0.0,AMD,Others/No OS/Linux,104080.34
Asus,Ultrabook,8,1.45,0,0,127.34,Intel Core i5,0.0,256.0,0.0,0.0,Nvidia,Windows,106590.23
Dell,Notebook,24,1.95,0,0,127.41,Other Processor,0.0,128.0,0.0,0.0,AMD,Windows,112765.24
Acer,2 in 1 Convertible,16,1.56,0,0,127.68,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,99966.2
Acer,Notebook,8,1.22,0,0,194.95,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,123123.06
Lenovo,Ultrabook,8,1.28,0,0,125.37,Other Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,102948.52
Apple,Notebook,8,2.79,0,0,129.58,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Mac,70673.53
Lenovo,Ultrabook,4,1.47,0,0,92.18,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,39448.6
Asus,Ultrabook,4,1.47,0,0,117.83,Other Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,63697.85
Acer,Ultrabook,16,1.17,0,0,141.21,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,108443.53
Dell,Gaming,4,3.09,0,0,117.83,Intel Core i3,0.0,512.0,0.0,0.0,Nvidia,Windows,106054.46
Acer,2 in 1 Convertible,8,1.4,0,0,116.08,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Windows,115552.68
LG,Notebook,8,2.65,0,0,143.05,Intel Core i5,1000.0,0.0,0.0,0.0,Intel,Windows,70439.02
Asus,Gaming,8,3.32,0,1,189.91,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,129332.9
Lenovo,Notebook,16,2.66,0,0,117.83,AMD Processor,0.0,512.0,0.0,0.0,AMD,Others/No OS/Linux,121125.15
HP,Netbook,4,1.25,1,1,129.58,Other Intel Processor,0.0,0.0,0.0,32.0,AMD,Windows,63411.93
Xiaomi,Notebook,4,1.82,1,1,233.74,Other Processor,0.0,256.0,0.0,0.0,Intel,Windows,88444.4
Dell,Ultrabook,4,1.25,0,0,165.63,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Mac,44721.54
Dell,Ultrabook,16,1.53,0,0,141.21,Intel Core i7,0.0,512.0,0.0,0.0,AMD,Others/No OS/Linux,151946.81
MSI,Notebook,32,1.9,0,0,101.76,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,139888.11
Dell,Ultrabook,8,1.28,0,0,163.18,Intel Core i3,0.0,128.0,0.0,0.0,Nvidia,Windows,97132.53
Lenovo,Notebook,16,1.53,1,1,146.86,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,113285.58
Apple,Gaming,8,4.21,0,0,92.18,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,72949.68
Xiaomi,Ultrabook,8,1.59,0,1,165.63,AMD Processor,2000.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,79889.91
Apple,2 in 1 Convertible,8,2.13,0,0,119.72,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Mac,81195.47
Apple,Notebook,8,2.2,0,1,189.91,Intel Core i5,0.0,256.0,0.0,0.0,Nvidia,Windows,118299.0
Asus,Notebook,4,2.8,1,1,176.23,Other Intel Processor,1000.0,128.0,0.0,0.0,AMD,Mac,76719.59
HP,Notebook,4,1.38,0,0,116.08,AMD Processor,1000.0,256.0,0.0,0.0,AMD,Others/No OS/Linux,75538.88
Acer,Notebook,6,1.96,0,0,135.09,AMD Processor,0.0,1000.0,0.0,0.0,Intel,Mac,136995.9
Acer,Gaming,4,2.93,0,0,127.34,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Mac,46395.26
HP,Gaming,16,4.67,0,0,194.95,Other Processor,0.0,0.0,0.0,64.0,Nvidia,Windows,96386.37
Razer,Ultrabook,4,1.2,0,0,137.68,Intel Core i7,1000.0,0.0,0.0,0.0,AMD,Windows,78145.4
Huawei,Notebook,32,1.98,1,1,163.18,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,162096.04
Dell,Notebook,8,2.76,0,0,181.76,AMD Processor,32.0,0.0,0.0,0.0,Intel,Windows,59981.91
Vaio,Ultrabook,8,1.06,0,0,129.58,Other Processor,0.0,128.0,0.0,0.0,Intel,Mac,65949.37
Lenovo,2 in 1 Convertible,16,1.98,0,0,194.95,Other Processor,1000.0,0.0,0.0,0.0,AMD,Windows,92297.99
Lenovo,Gaming,4,3.76,0,0,155.16,AMD Processor,0.0,512.0,0.0,0.0,Intel,Others/No OS/Linux,93268.52
Xiaomi,Notebook,8,2.02,0,0,156.23,AMD Processor,1000.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,60963.08
HP,Notebook,4,1.61,0,0,135.09,Other Processor,0.0,256.0,0.0,0.0,Intel,Windows,60938.31
Toshiba,2 in 1 Convertible,16,1.74,0,0,218.11,Intel Core i3,500.0,0.0,0.0,0.0,Nvidia,Windows,109916.93
HP,Workstation,4,2.65,0,0,97.94,Intel Core i3,500.0,0.0,0.0,0.0,Nvidia,Windows,56886.86
Asus,2 in 1 Convertible,4,1.96,0,0,137.68,Intel Core i5,1000.0,256.0,0.0,0.0,Nvidia,Windows,101162.33
Apple,Notebook,8,1.44,0,0,98.16,Other Intel Processor,1000.0,128.0,0.0,0.0,Intel,Windows,70886.55
MSI,Notebook,16,2.02,0,0,111.14,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,81661.23
Acer,Notebook,16,2.22,0,0,176.23,Other Intel Processor,0.0,256.0,0.0,0.0,AMD,Others/No OS/Linux,110561.1
HP,Netbook,4,1.08,0,0,176.23,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Mac,69766.78
Asus,Workstation,2,3.32,1,0,146.86,Other Intel Processor,0.0,0.0,1000.0,0.0,Nvidia,Windows,66221.39
Dell,2 in 1 Convertible,8,1.41,1,1,218.11,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Windows,112847.22
HP,Notebook,4,1.36,0,0,157.35,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,91413.42
Acer,Ultrabook,4,1.42,1,0,119.72,Other Intel Processor,0.0,256.0,0.0,0.0,AMD,Windows,84834.62
HP,Notebook,8,2.25,0,0,218.11,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,107671.66
Apple,Notebook,24,2.27,0,0,85.17,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,92633.11
Lenovo,Notebook,4,2.7,0,0,138.68,AMD Processor,0.0,0.0,0.0,64.0,AMD,Windows,55174.12
Lenovo,Ultrabook,16,1.23,1,0,218.11,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,158394.31
HP,Notebook,2,2.15,0,1,238.8,Intel Core i7,500.0,0.0,0.0,0.0,Nvidia,Windows,107206.75
HP,Notebook,32,1.92,0,0,104.47,AMD Processor,0.0,256.0,0.0,0.0,Intel,Windows,138999.1
Chuwi,Notebook,4,2.46,0,1,158.48,Other Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,80722.13
Acer,Notebook,4,1.72,0,0,146.86,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Others/No OS/Linux,82808.91
Lenovo,Gaming,8,3.78,0,0,129.58,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,55721.71
Lenovo,Notebook,4,2.03,0,0,194.95,Intel Core i7,0.0,128.0,0.0,0.0,Intel,Windows,80433.9
Toshiba,Gaming,16,2.54,0,0,179.1,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,147243.79
Acer,Notebook,8,1.9,0,0,194.95,Intel Core i7,1000.0,128.0,0.0,0.0,Intel,Windows,98670.67
Toshiba,2 in 1 Convertible,4,1.51,0,0,141.21,Intel Core i5,0.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,65295.44
Acer,2 in 1 Convertible,64,2.05,0,0,117.83,Intel Core i3,0.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,200730.36
Dell,Ultrabook,4,1.58,0,0,120.55,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Windows,84604.79
Asus,Netbook,4,1.31,1,1,119.72,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,48880.69
Vaio,Gaming,8,3.71,1,0,141.21,Other Intel Processor,0.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,103922.89
HP,Gaming,8,4.48,0,0,135.09,AMD Processor,0.0,256.0,0.0,0.0,Intel,Windows,64172.49
Lenovo,Ultrabook,24,1.05,0,0,129.58,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,140903.3
Acer,Workstation,8,2.71,1,1,239.94,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Windows,126160.83
Dell,Notebook,12,1.33,0,1,163.18,AMD Processor,500.0,0.0,0.0,0.0,AMD,Others/No OS/Linux,83285.6
Acer,Notebook,16,2.11,0,0,112.74,AMD Processor,0.0,256.0,0.0,0.0,Intel,Mac,90948.6
HP,Notebook,8,1.21,0,0,122.17,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,92623.17
